Time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
0.1015625,-0.15737809710412018,-0.15053013386332667,-0.13690009422625957,-0.19416611100943687,-0.38943419387253253,-0.29864671373928864,-0.1957421109280873,-0.2163625120615893
0.10546875,0.18716063525908683,0.08838894439056812,-0.004454849857494642,0.0071482571773738846,0.23228342926566212,0.13514153657361241,0.1331705679372083,0.14192366017092745
0.109375,0.45716301204535553,0.283411155918069,0.5444842043344984,0.3370827589131715,0.383862377448073,0.45482313513023775,0.5025940462156142,0.42541789972806476
0.11328125,0.6083453404520871,0.6064321277458153,0.4813360592742068,0.4447144738277042,0.5044319738157791,0.4869691401858528,0.615030500952172,0.5558541664240542
0.1171875,0.6348962012672851,0.6439149220443713,0.6533999592817076,0.661441359065687,0.7097592731664587,0.6141813548689758,0.6822517366240739,0.5679231984890458
0.12109375,0.6916615827259395,0.5025228169918314,0.7214932808157997,0.4797804036132508,0.6134975742587403,0.6676885240551113,0.633295762366531,0.7356163991458657
0.125,0.6181800968450082,0.5880247060396558,0.3358384501562972,0.635561676310352,0.4700523592522218,0.24199218897767788,0.39259358657817284,0.5496866639040537
0.12890625,0.14853166401757806,0.34523659515751276,0.4982488790401216,0.28574208828460257,0.5603400715534794,0.13375239405059886,0.48752716098764093,0.29659187344598426
0.1328125,0.09187792959914587,0.22558342868900896,0.07068693712001485,0.041179627702041144,0.060776563482753176,0.22018888160788444,0.3724731914037313,0.1180890928959115
0.13671875,-0.10663190977941595,-0.1446253210587247,0.03310962663086811,0.024098406659913113,-0.09655255269457293,-0.21062418997801194,0.036520478273090774,0.09982905143893589
0.140625,-0.1772680915123072,-0.30256046535031456,-0.1875958144833297,-0.03538262744561546,-0.03506259465953815,0.020999798406050485,-0.14779993834771005,-0.21739640799096144
0.14453125,-0.30531804527455586,-0.20485468613616467,-0.1883005797501349,-0.1285759799648284,-0.13071632996564225,-0.09388711361081145,-0.257782017640277,-0.10598576225728323
0.1484375,-0.2364957144847424,-0.24955153009468575,-0.3309721103441394,-0.1806257857598195,-0.2524190297238882,-0.2895937637550058,-0.39838487802439815,-0.31331894559785606
0.15234375,-0.2733406145773618,-0.38800244560475294,-0.14396734161241692,-0.4239007349500838,-0.37126810782001574,-0.4009133415827066,-0.34506020655926595,-0.3224781338962282
0.15625,-0.4229622342496502,-0.15185035181151257,-0.3469985685935592,-0.35087241186079676,-0.23357282544849614,-0.27028228778148067,-0.3275725186840564,-0.3480839846814295
0.16015625,-0.3798852029867431,-0.3666546201227212,-0.48458146749606695,-0.43006921240465323,-0.5977284340474801,-0.42875658116365123,-0.2718355086861736,-0.3331675950722711
0.1640625,-0.5945705028689062,-0.5467890507078703,-0.33075667012836274,-0.7380350046853699,-0.5912585436569044,-0.5439878344470188,-0.3939444784310685,-0.6126561359451846
0.16796875,-0.5655405422080167,-0.5326949593900154,-0.6913321923141229,-0.569509738934538,-0.701743081777625,-0.7059744459187621,-0.7545470486114148,-0.6842168672732568
0.171875,-0.727841604490896,-0.8436749816801655,-0.7473816535065947,-0.8200298384023531,-0.727206804513028,-0.7325786140482318,-0.7379880255023825,-0.6644621148822756
0.17578125,-0.8326670712767041,-0.7663602507542601,-0.7564913630723701,-0.6805637845211854,-0.680004652937046,-1.0090457710048044,-0.798023113138225,-0.7638669375818152
0.1796875,-0.801024518341945,-0.896961792924061,-0.8635734095072214,-0.7517799369836904,-0.8748753883052689,-0.9775420268218975,-0.8053946083569766,-0.9947208859954477
0.18359375,-0.744728779044982,-0.7795506280971823,-0.7627942410754761,-0.8981265632356327,-0.869990938805685,-0.7643306404991095,-0.7836976094012135,-0.7371605073369691
0.1875,-0.5802389883112614,-0.6283043110868215,-0.5463572587653144,-0.6060208700931756,-0.5987148974153285,-0.6364685087739788,-0.5688988651537599,-0.746723647729423
0.19140625,-0.30411794336767684,-0.2674078266592199,-0.3039207578983738,-0.5573744149000261,-0.2788937291879563,-0.2987443731111487,-0.4300634043654612,-0.3908943006947043
0.1953125,-0.07959529874644296,-0.023000996066590885,0.04156926045909119,-0.15877008479364943,0.018577905446593553,0.006448751279378877,-0.014083560753704804,0.04571586145009651
0.19921875,0.32681176628237896,0.5302853476356074,0.30438908327180186,0.35189344953078633,0.5599779094310041,0.5398810600437358,0.36523561860247405,0.41408477185007103
0.203125,0.7063052831145158,0.6512991921794772,0.6997088868261864,0.8398286010064911,0.6611515176052614,0.6037337520055578,0.8436697075228675,0.8174168625586511
0.20703125,1.2179171918871277,1.228138123383421,1.0751480182773123,1.0809001975471169,1.1883965017581382,1.2675748242911173,1.012504040675482,0.9898274451306059
0.2109375,1.4012076771320816,1.4187300198386592,1.3403270690325328,1.4651642614077425,1.5219605967867254,1.6064694193020437,1.4571571774202248,1.3143508216069462
0.21484375,1.5962730437093482,1.587395516936246,1.455028617404579,1.6690861384824713,1.5658611223803194,1.5321071558410984,1.4409110773143536,1.5844670285831706
0.21875,1.5865034449047943,1.5386810005622236,1.5922854186726096,1.5057973863182645,1.5444844229606882,1.628857243843644,1.6282246060479078,1.6692725544281666
0.22265625,1.5280670148961613,1.4353022768697432,1.3600363567598186,1.5269671492803332,1.442928009220961,1.4578305751883731,1.445303263139956,1.442927002729512
0.2265625,1.4184084095853795,1.3346928321038636,1.350356588962039,1.2251968216395834,1.3091071516749795,1.2470144676703063,1.5229849713863375,1.4783846820459425
0.23046875,1.0472759027573662,1.0672132568411121,1.079962294566862,1.0638235615932266,1.0772220753078254,1.1581289301023203,1.1267844135364824,1.0724287824428242
0.234375,0.7052717168828535,0.7049968064481271,0.9081847133621677,0.730369878045363,0.6456636463865846,0.9328679194355277,0.6859544348126941,0.7304454682832854
0.23828125,0.37241850309481617,0.5342634869684789,0.6147251617027629,0.5922076064499804,0.5170390959725961,0.5394882517900894,0.48699971406002507,0.4886739042710826
0.2421875,0.46074950505865897,0.44033785371548007,0.3968450187150814,0.287628283397029,0.32447634684487076,0.4018404863059099,0.3502961021425981,0.34955215952786595
0.24609375,0.2646802678064392,0.27268044246860734,0.2094336910860096,0.13653956270761058,0.23872921894623272,0.22654108287356137,0.1739890433176517,0.24165149522692375
0.25,0.06558827017501043,0.16753883730483238,0.1596018283138938,0.04299384443386236,-0.04972657320384225,-0.051194987905439276,-0.030537833864127933,-0.02845975675795863
0.25390625,-0.03528043149788121,-0.28301202342840553,-0.2711965658040366,-0.13635218776554658,-0.23964648606218375,-0.23282861873442276,-0.1877845870627966,-0.023202601209496826
0.2578125,-0.21444937795036556,-0.5342914533186429,-0.3514039391432251,-0.4443296906021119,-0.43764615966505144,-0.3337989040630593,-0.3347969013902348,-0.37920847389617074
0.26171875,-0.6812602315396662,-0.5199557862195153,-0.6790491585662902,-0.5139195869502978,-0.7011592833290596,-0.6378594823748123,-0.6744748911024332,-0.5895902368292176
0.265625,-0.8963072062547819,-0.726605204970631,-0.7971087518167709,-1.018723010427394,-0.9721436601382871,-1.0703784413662598,-0.8390654284153803,-0.9913930971780205
0.26953125,-1.0458296420433593,-1.0837135356393592,-1.1479600307511313,-1.1282325148725447,-1.2703759991812305,-1.139894231218805,-1.1460374058472103,-1.1565236557682619
0.2734375,-1.2857592255800148,-1.312075230004378,-1.37929773993099,-1.2406177113840937,-1.3938294168139467,-1.3571439239149399,-1.4402626436698656,-1.343998159216168
0.27734375,-1.460169743136519,-1.4640435003375016,-1.4365822675136717,-1.5223290029369598,-1.5406403399301403,-1.2617612773173934,-1.589994582995378,-1.4765682684976942
0.28125,-1.7449089501917971,-1.4639280333962252,-1.581654906372532,-1.8044360424386683,-1.5443676622910387,-1.6248809725882254,-1.4850982393026426,-1.4959782904009606
0.28515625,-1.5140388743265076,-1.6311106194082385,-1.6840682439093826,-1.500674426113693,-1.491407800538738,-1.7875701777050974,-1.513245486018993,-1.5401806804358558
0.2890625,-1.383039156736234,-1.405875266361988,-1.3796790144548692,-1.4000360828887242,-1.2713293927205735,-1.5072653971720704,-1.25190364150884,-1.4047330345058955
0.29296875,-1.2461061395877489,-1.1218212456921428,-1.236560631862626,-1.2728514484878977,-1.0775156741142606,-1.0903315655164296,-0.972550986959925,-1.1453313623145658
0.296875,-1.0068998207389201,-0.7407474786336308,-0.9797332345561718,-0.8716418894746685,-0.8143219371948879,-0.7539858260659926,-0.8726549789149995,-0.7274641068291247
0.30078125,-0.4016020285412643,-0.3992371117887731,-0.307664417617005,-0.2857332174232511,-0.44214076377127953,-0.5575746057924237,-0.42934370788621545,-0.3577818168945187
0.3046875,0.042801088540914356,0.009714395112302395,0.08914205877071214,0.13417291802388928,0.06318816382760886,0.03529313135242397,-0.0889937268029761,-0.05328493230613732
0.30859375,0.3364014838195119,0.3674058995670769,0.3161115754745875,0.3281808236749688,0.4263774485391818,0.295692221586909,0.41977864911301516,0.28097893360605236
0.3125,0.6281872205289599,0.6181630610282653,0.7161625101616849,0.7076944868712339,0.7671537682208858,0.667842339699543,0.8504681420942442,0.6061650571563691
0.31640625,0.9868963903671734,0.8380944143716939,0.785712071443472,0.7824685514338063,0.8186025586482858,0.847347237723599,0.9461453190158454,0.7684890881442747
0.3203125,0.7939399199130348,0.8370057022517805,0.9665347734180452,0.9460476733756374,1.0195361553301154,0.8767541298607939,0.9095166885592848,0.8881527044317151
0.32421875,0.8516469886863974,0.9744319131204264,0.871249076409032,0.9161337155021565,0.9191984093374781,0.8267308282756277,0.9383327156828685,0.9523897872189926
0.328125,0.829664883238131,0.8848592350662127,0.9202560836649414,0.7650619032389688,0.9133446759271934,0.8186437672791644,0.7037527959013423,0.7086725690665076
0.33203125,0.677593698182384,0.6996549207219214,0.7072715689791522,0.715523897859041,0.5227949580626006,0.41914150508443415,0.5809776309567193,0.47460768335214965
0.3359375,0.5040392388695218,0.5688324848150899,0.521895756106414,0.4473857453197961,0.5570935893925106,0.49628395424170363,0.5640820501452065,0.5604472039560924
0.33984375,0.12231321577202947,0.384178312821132,0.37310250195805394,0.5120657166637305,0.5301268312164285,0.5808582574951058,0.3155799184065543,0.41170112117767516
0.34375,0.42061346483576656,0.2677929740184644,0.31039606488826255,0.44481416977394195,0.32951926556083133,0.45420984425389854,0.40026284102923654,0.3276690575560219
0.34765625,0.4403416399989846,0.11960270780509202,0.20304277480644933,0.38430044011621867,0.2130900282390486,0.3980663539147867,0.22742524168275452,0.25229608813726534
0.3515625,0.18802054077871175,0.2528804640840996,0.24537335265710197,0.30920945747032275,0.3861424967049738,0.2876362499278262,0.34003594433306544,0.24889430805298168
0.35546875,0.21112582783007777,0.12765625589064397,0.11642055673855828,0.27301205229292547,0.289235950931517,0.18234367989812295,0.31595183632139595,0.24286104965069738
0.359375,0.33733875623685705,0.2673617835698163,0.17928801959143315,0.05745634222653202,0.12222509585974911,0.15658315973986572,0.09530400212891874,0.19576860851643182
0.36328125,0.014621117176562021,0.04759947714818183,0.060833863872320995,-0.05488421542470076,-0.08732482260269774,0.009838203668418566,-0.054187427577597286,-0.1332287556329434
0.3671875,-0.323402498862046,-0.228562749057413,-0.11436418801243406,-0.1276480524298671,-0.17782325920045852,-0.1694436571994702,-0.008151266929610768,-0.3021535007287153
0.37109375,-0.4094492862586996,-0.37983713857396517,-0.33352265400505654,-0.3377483602361357,-0.3785097333286786,-0.30207712351962185,-0.46113026918534417,-0.15975156051589223
0.375,-0.6054439383123631,-0.5769663262694926,-0.5055344615767446,-0.46332204235315555,-0.4988721237127098,-0.6270003355383789,-0.4728354513320184,-0.4573503757672117
0.37890625,-0.6460946695098398,-0.709115850785384,-0.6095063951389826,-0.5728287529933783,-0.6412231478899074,-0.34101761686617027,-0.5893804766682825,-0.66299138310709
0.3828125,-0.6286531950906502,-0.7748478803375349,-0.742467195709344,-0.6312295570825746,-0.5545221999278562,-0.7324997618957205,-0.5951585591855924,-0.729988513856902
0.38671875,-0.7214482672687524,-0.7175008721653638,-0.6142066566632545,-0.5631176797012549,-0.5392850680113793,-0.6988007420658505,-0.5260196830005253,-0.41453168539241214
0.390625,-0.4071909025087223,-0.4015711299168377,-0.3137014388700841,-0.3511564596503613,-0.3663165200164504,-0.433837407298796,-0.45107510699974757,-0.5009227845965682
0.39453125,-0.22382422470013563,0.08169814001931724,-0.09383264431460954,-0.3891837249210166,-0.1621088651764765,-0.14698607215088752,-0.03968220893898007,-0.08322297053316416
0.3984375,0.3436466060482439,0.14927233755855343,0.11602264004459134,0.08869040374493709,0.25813783123655165,0.10212500993566004,0.09783475902991798,0.022213855883509354
0.40234375,0.608485608334819,0.44276503380007387,0.33739357169359047,0.7464174691295509,0.36835446573494324,0.6167196835041425,0.5884528409134956,0.5591721754086894
0.40625,0.834154447225605,0.7813187090538803,0.7899963855728814,0.6968659801124202,0.7331534890116806,0.7340397144029286,0.7112698738971712,0.7958979802687002
0.41015625,0.8987453267765944,0.8875442234449492,1.0093474298087313,0.9835531030924389,0.8814810501150357,0.9990463108773667,1.1584264043675605,1.1335511540020158
0.4140625,1.027090929342247,1.336531231989916,1.2512769001819797,1.1949418526090028,1.1211978429669505,1.0653165721667783,1.0813851055995964,1.0059714731081253
0.41796875,1.2165985492473936,1.2534087730092238,1.0878586662837104,1.100443955036207,1.0606735080579421,1.1389182433342335,1.06969216618223,1.1686515853207264
0.421875,0.9452256784328251,0.9984898909519381,1.1456631663801913,0.8511408100147531,1.056797647971585,0.82595504005621,1.147623934023643,0.9628890085902975
0.42578125,0.9447281464598382,0.931001627467518,0.776358518587422,0.6714985464783175,0.6984129834164827,0.8734156253967953,0.8318524340301333,0.9569693984626877
0.4296875,0.449173563106889,0.6483016784382217,0.602397116365196,0.5335898298707882,0.4818839695248488,0.6712307761704556,0.44732992066115307,0.5370199962012263
0.43359375,0.39602683514645054,0.40538538629057,0.21285790976214677,0.14247524055974709,0.18465643875319432,0.3161201803631534,0.3677301079065244,0.20206398659972713
0.4375,-0.01722431071218003,0.026627761767688222,-0.05068456004515673,0.0943715854842222,-0.014803354934220123,0.2397550680012188,0.062425203951106775,-0.04809372353389152
0.44140625,-0.13196098597132055,-0.19793325660848093,-0.11984578989878414,-0.004012213695078842,-0.08151700424799262,-0.23198944918867292,-0.05607884156712371,-0.21627964556004614
0.4453125,-0.1809103940694831,-0.22448051956095,-0.48086142115302954,-0.36695102069123986,-0.2774470433301701,-0.5014962702836363,-0.4343109155423553,-0.4438759988346449
0.44921875,-0.45040705119613794,-0.555508224894085,-0.30643004786765626,-0.30044572922524787,-0.5281772779734699,-0.30534405770717366,-0.375542215252602,-0.3601125264517167
0.453125,-0.6787073504909671,-0.4971726326696416,-0.6381126356933506,-0.4583963591018471,-0.5694434329765364,-0.5675784964784709,-0.6315202241598179,-0.5198827734866972
0.45703125,-0.8545457688092154,-0.7515599645968307,-0.6660145260821552,-0.8027586374486644,-0.6123465083795074,-0.5064705834136137,-0.7650422878022727,-0.6713772439714081
0.4609375,-0.9468992490018034,-0.8909565813979443,-0.9483828812977317,-0.7859532442011157,-0.8396162850071002,-0.8275188027708535,-0.7936419465813485,-0.9176633361687357
0.46484375,-1.072901225071979,-0.9193318132004951,-1.0684903564826282,-0.7645850850601335,-0.8990553338252678,-1.0552880906326216,-1.0892413485638424,-1.0366622307463476
0.46875,-1.132560027053559,-1.0420704325373498,-1.2127361432127834,-1.358251303903079,-1.0234885030706569,-1.246479487720182,-1.2504606519038464,-1.1297129340103493
0.47265625,-1.28245445393874,-1.4292486304319203,-1.373137584703678,-1.1117776912506918,-1.3371951070250025,-1.4026978709163906,-1.3025511818288686,-1.0665483514063383
0.4765625,-1.3556880496637125,-1.3620620889998714,-1.1579307614024625,-1.3368009945432062,-1.4602008147497882,-1.7079946022398325,-1.316831812434323,-1.572422384365456
0.48046875,-1.4124232837171282,-1.3627734679273702,-1.3856457145699026,-1.473009917253909,-1.322105535652429,-1.4603413018424758,-1.598871849881014,-1.7084629060657273
0.484375,-1.4314459073280787,-1.221335996758652,-1.3242098702391762,-1.4417823169490491,-1.299878536761447,-1.4245978648787527,-1.3352989941000388,-1.357874760072224
0.48828125,-1.0066308821332752,-1.3184552355275352,-1.2719742454443592,-1.1562581183786198,-1.058403579592511,-1.1899512336342533,-1.1187302683862905,-1.1233909167557934
0.4921875,-0.8223516674223169,-1.0836419075082067,-0.7066168794102654,-0.7271545053921885,-0.9447485457931097,-0.8987615149789384,-0.9278846368081736,-0.8514419914176649
0.49609375,-0.5089729748359204,-0.47644914658479115,-0.43328353212237114,-0.583955145987693,-0.5525232534565064,-0.5424544878341818,-0.3025534601388509,-0.39613476639936457
0.5,-0.09339095422099186,-0.050216020812392854,-0.023043286504687673,-0.05159108060049713,-0.09853403387218262,-0.0800271442933092,0.07044414815400186,0.11923246745864713
0.50390625,0.42452017914860724,0.39475638948104647,0.4680367676372145,0.4138093802508814,0.33444314240202005,0.5030544292333358,0.3719369345720678,0.19301264249118733
0.5078125,1.1258849708709877,0.878475725234867,0.8187766219879928,0.7958124875249858,0.8861564698086228,0.8033451582852793,1.0497991359707746,0.7668920812712303
0.51171875,1.0441637771537686,1.24570889332536,1.1820698178226592,1.199688821252313,1.111802559750037,0.9535420083003104,1.2955339159497812,0.9507995696964346
0.515625,1.3115120756200278,1.2360471256783712,1.4161226974846572,1.4501161760835262,1.3821105667200564,1.3653813239858417,1.4107880841883578,1.561747623227991
0.51953125,1.5329590061258946,1.5012115158382742,1.4350073277887299,1.527792688135835,1.292033484897253,1.5050025933609843,1.3953424563925119,1.509963476920002
0.5234375,1.3861761261806076,1.369232208403408,1.5411463065518962,1.4710446309932605,1.552876186983037,1.5185304820604435,1.2630659400026767,1.3911518377147267
0.52734375,1.3323882919324186,1.3427810898348211,1.3887196016613241,1.3847365043539848,1.544657199217135,1.338264760717272,1.243202493893328,1.416689113305611
0.53125,1.0722542535810542,1.3877624923346015,1.1929403262613076,1.1166688532198898,1.094702409290935,1.1930914391840386,0.9240891637239761,1.2006606509856594
0.53515625,0.9936642965146852,0.8447624409139542,0.8934736426813175,1.1006401998525281,1.0384832371170212,0.8380178563212828,0.7188337682937825,1.141001279987606
0.5390625,0.8457182713695437,1.0653860582990564,0.9519383838140567,0.8807214964717531,0.7325403207050729,0.7849416297423993,0.7912437558642951,0.8427986350560476
0.54296875,0.7970246790167539,0.6535930360088809,0.6168353096852525,0.7028260525427447,0.6515182616983783,0.6181526411849796,0.7473853734402256,0.7098699403960335
0.546875,0.6384476226035826,0.5569960307549967,0.7279519903606388,0.5027828177059895,0.6818595186961673,0.5038955005933917,0.3987861791255394,0.6020291861478816
0.55078125,0.3539193322857095,0.49818540063772127,0.32901242215380083,0.41008590264308664,0.6924365396956804,0.36266911952688796,0.4981886510289024,0.4049643753840621
0.5546875,0.41145937987830955,0.32510024942614835,0.2975833100367394,0.304639153216846,0.4566328691718039,0.29416600991673253,0.1830894332173805,0.3546412107568759
0.55859375,0.14989999972228502,0.08867683657136051,0.07873616813638286,0.10413238680911996,0.006116972866953646,-0.01679215241878798,-0.02487152730945677,0.17522695004763664
0.5625,-0.0757730138557373,0.030982169428885917,0.05396029534107431,-0.2029737783854999,0.014297799644586731,0.040827936244677704,-0.18797390655660562,0.0004524169103998499
0.56640625,-0.006184286572027686,-0.35887630212829114,-0.21262264183937157,-0.37768606964275087,-0.3124303786566593,-0.19630435305442268,-0.4088340459560972,-0.2941684113510897
0.5703125,-0.6291714798875044,-0.42700396572603966,-0.5839192228266398,-0.6345179945236642,-0.36396055130350646,-0.685945534317161,-0.53762528106739,-0.8543923522991813
0.57421875,-0.7841350684959192,-1.0353917137776945,-0.8704284103331963,-0.7844319963503583,-0.8662704196611593,-0.6930972719763104,-1.0477412477896413,-0.7835128632878892
0.578125,-1.1046728597716584,-0.930911980657337,-0.9983424847423235,-1.0524117964304718,-1.026760768308259,-0.7814983899212359,-1.0585249772033305,-1.2216755262992254
0.58203125,-1.2552221365540213,-1.234276356873424,-1.1928459575892387,-1.1388016881309542,-1.2002755403411407,-1.1865010069425466,-1.1613444763328475,-1.2382869398783976
0.5859375,-1.1296678244392833,-1.2895433697577978,-1.2289959987348982,-1.0887115359753399,-1.1310418518008347,-1.1723047255349006,-1.0660077841175628,-1.1022650365973792
0.58984375,-1.093692506617483,-0.9557003540279744,-0.9285925538031485,-0.9460214104660589,-0.9238691781477801,-0.942988973244369,-1.0999368284605164,-0.8859809070849776
0.59375,-0.8340326442733726,-0.8254762389760553,-0.7814087922928531,-0.8451606666522606,-0.860158935967646,-0.6559847733119899,-0.7757589580226564,-0.8712760428433262
0.59765625,-0.4875595842084521,-0.5281680194256466,-0.6245121779399221,-0.21438739476270946,-0.549900011357068,-0.4255005726214591,-0.32350048920386104,-0.47199796017754914
0.6015625,-0.14531347773858116,-0.19384523141941634,-0.1764794984757111,-0.1349091989812609,-0.1804860391419763,-0.2134082901564922,-0.236694070119143,-0.10391177001724822
0.60546875,0.31917505035682936,0.0751712795973741,0.06424855235542082,0.18696919126369851,0.18385854425346998,0.19482808546873895,0.1965584996499562,0.16452971934668323
0.609375,0.48179478753365473,0.350886303352809,0.4374633794355356,0.28781665574262516,0.41417820828993196,0.5188931117336248,0.49997711244616155,0.21621060243434548
0.61328125,0.567249416506001,0.6010611376127258,0.5302592344360122,0.5405906361998071,0.6301732438563655,0.6593849508478132,0.6677948029334688,0.5830905974953322
0.6171875,0.5223076087732089,0.545256436547117,0.7600778629406785,0.669835945002383,0.6745113378660694,0.7398244883658998,0.70213732539533,0.6887310034405733
0.62109375,0.479520613679607,0.6150786030418244,0.481370990981152,0.7554905301472865,0.6936544585805751,0.7338848436214616,0.6085653911149561,0.8165750481336498
0.625,0.5151600266926278,0.4958044687847707,0.5847638112822201,0.6304016906152335,0.5100497837735346,0.5645888169462568,0.4361813679975368,0.40192575935121694
0.62890625,0.4176983320231832,0.589424625118588,0.36414608490358863,0.29322698351281196,0.4680477418155836,0.36659464422622684,0.45486434121250596,0.1678510046077026
0.6328125,0.3100118090463678,0.11204604937566529,0.005956378742696583,0.21651785125391892,0.3113292012446065,0.10193465916051306,0.12764543290439703,0.16275494224057294
0.63671875,0.08034708128893996,-0.06975841500618984,-0.039247683922232726,0.013105520028946695,0.07276875763148226,-0.11848908610606035,-0.06970105410345981,0.045920172714400166
0.640625,-0.10788826059673373,-0.004797488618287271,-0.10860058954157067,-0.2678317327837033,-0.18584699553283673,-0.06743011293989076,-0.1207890580310058,-0.11824587745290845
0.64453125,-0.2323473375828706,-0.1280922667571857,-0.28247321462425456,-0.18502499067229325,-0.12715732021687617,-0.23076666258414008,-0.265608317355275,-0.12342235298370899
0.6484375,-0.31355696415321505,-0.2838791066012918,-0.2695507448379367,-0.33539218968709844,-0.22227285697429855,-0.44016023401702786,-0.37384012464694377,-0.048955260497718256
0.65234375,-0.23257881790058926,-0.48565213476031444,-0.4418021122047443,-0.19173493530732916,-0.2574717231870108,-0.19611887641128573,-0.23399638531502504,-0.452593009672146
0.65625,-0.34853415467589854,-0.41477601848525864,-0.22623780695541382,-0.38803917828241846,-0.5287782527856031,-0.3711473639345796,-0.23555365590699745,-0.5581878368587082
0.66015625,-0.38515356495620195,-0.5176193823236317,-0.20610311814280746,-0.3431381218694081,-0.3995381839375948,-0.29024655036298885,-0.4305825080510684,-0.434741270774589
0.6640625,-0.5136295738403441,-0.6651282686329905,-0.4240356117625584,-0.4518330927704383,-0.5415248921532364,-0.5311127912296228,-0.5031010314789752,-0.7191816738631504
0.66796875,-0.7386214091396213,-0.5797982315245845,-0.5078507094115983,-0.462688080960617,-0.5941012009050937,-0.6297572163405921,-0.7502682445246155,-0.6520463844299608
